Date,Price,Open,High,Low,Vol.,Change %
4/14/2025,1.3189,1.3083,1.3203,1.3062,,0.83%
4/11/2025,1.308,1.2969,1.3146,1.2964,,0.87%
4/10/2025,1.2967,1.2828,1.2997,1.2809,,1.19%
4/9/2025,1.2814,1.2766,1.2866,1.2742,,0.38%
4/8/2025,1.2765,1.2723,1.2815,1.2721,,0.37%
4/7/2025,1.2718,1.2852,1.2936,1.2707,,-1.33%
4/4/2025,1.289,1.3101,1.3115,1.2852,,-1.57%
4/3/2025,1.3096,1.3007,1.3209,1.2972,,0.70%
4/2/2025,1.3005,1.2923,1.3026,1.29,,0.67%
4/1/2025,1.2919,1.2919,1.2942,1.2878,,0.01%
3/31/2025,1.2918,1.2927,1.2974,1.2885,,-0.15%
3/28/2025,1.2938,1.2949,1.297,1.2921,,-0.05%
3/27/2025,1.2945,1.2887,1.2994,1.287,,0.47%
3/26/2025,1.2885,1.2944,1.2951,1.2873,,-0.45%
3/25/2025,1.2943,1.2924,1.2968,1.2901,,0.19%
3/24/2025,1.2919,1.2908,1.2976,1.2886,,0.01%
3/21/2025,1.2918,1.2967,1.2974,1.2886,,-0.35%
3/20/2025,1.2963,1.2995,1.3017,1.2935,,-0.28%
3/19/2025,1.3,1.3001,1.3013,1.2954,,0.00%
3/18/2025,1.3,1.2992,1.3011,1.295,,0.07%
3/17/2025,1.2991,1.2933,1.3001,1.2923,,0.46%
3/14/2025,1.2932,1.295,1.2961,1.291,,-0.11%
3/13/2025,1.2946,1.2963,1.2975,1.2919,,-0.11%
3/12/2025,1.296,1.2951,1.2988,1.2913,,0.11%
3/11/2025,1.2946,1.2879,1.2967,1.2871,,0.56%
3/10/2025,1.2874,1.2907,1.2948,1.286,,-0.36%
3/7/2025,1.292,1.2883,1.2946,1.2875,,0.29%
3/6/2025,1.2882,1.2895,1.2925,1.2865,,-0.09%
3/5/2025,1.2893,1.2795,1.2902,1.2767,,0.77%
3/4/2025,1.2794,1.2698,1.2801,1.2678,,0.75%
3/3/2025,1.2699,1.2587,1.2725,1.2577,,0.97%
2/28/2025,1.2577,1.2601,1.2623,1.2558,,-0.16%
2/27/2025,1.2597,1.2676,1.2691,1.2597,,-0.59%
2/26/2025,1.2672,1.2664,1.2717,1.2634,,0.06%
2/25/2025,1.2664,1.2628,1.2679,1.2605,,0.32%
2/24/2025,1.2624,1.2649,1.2692,1.2611,,-0.05%
2/21/2025,1.263,1.2668,1.2681,1.2624,,-0.30%
2/20/2025,1.2668,1.2586,1.2673,1.2577,,0.66%
2/19/2025,1.2585,1.2613,1.2642,1.2562,,-0.21%
2/18/2025,1.2611,1.2624,1.2628,1.2582,,-0.10%
2/17/2025,1.2623,1.2587,1.2636,1.2577,,0.30%
2/14/2025,1.2585,1.2567,1.2632,1.2549,,0.16%
2/13/2025,1.2565,1.245,1.2571,1.2436,,0.99%
2/12/2025,1.2442,1.2446,1.2485,1.2377,,-0.01%
2/11/2025,1.2443,1.237,1.2457,1.2331,,0.62%
2/10/2025,1.2366,1.2399,1.2424,1.2362,,-0.35%
2/7/2025,1.2409,1.2436,1.2494,1.2375,,-0.20%
2/6/2025,1.2434,1.2507,1.2511,1.2359,,-0.58%
2/5/2025,1.2506,1.2479,1.2552,1.2462,,0.22%
2/4/2025,1.2479,1.2451,1.2495,1.2378,,0.23%
2/3/2025,1.245,1.2393,1.2456,1.2248,,0.48%
1/31/2025,1.239,1.2419,1.2473,1.2384,,-0.20%
1/30/2025,1.2415,1.2447,1.2478,1.2406,,-0.26%
1/29/2025,1.2447,1.2439,1.2465,1.2392,,0.05%
1/28/2025,1.2441,1.2498,1.2501,1.2413,,-0.44%
1/27/2025,1.2496,1.2478,1.2525,1.2425,,0.14%
1/24/2025,1.2479,1.2356,1.2503,1.2347,,1.03%
1/23/2025,1.2352,1.2319,1.2377,1.2292,,0.29%
1/22/2025,1.2316,1.2356,1.2378,1.2306,,-0.31%
1/21/2025,1.2354,1.2319,1.2361,1.2229,,0.25%
1/20/2025,1.2323,1.2175,1.2346,1.2159,,1.32%
1/17/2025,1.2163,1.2241,1.2246,1.216,,-0.62%
1/16/2025,1.2239,1.2244,1.2262,1.2174,,-0.01%
1/15/2025,1.224,1.2215,1.2307,1.2172,,0.20%
1/14/2025,1.2215,1.2202,1.2252,1.2138,,0.12%
1/13/2025,1.22,1.2196,1.2212,1.2098,,-0.03%
1/10/2025,1.2204,1.2309,1.2323,1.2191,,-0.81%
1/9/2025,1.2304,1.2361,1.2371,1.2237,,-0.47%
1/8/2025,1.2362,1.2477,1.2496,1.2321,,-0.89%
1/7/2025,1.2473,1.2518,1.2577,1.2475,,-0.35%
1/6/2025,1.2517,1.2422,1.2553,1.2414,,0.78%
1/3/2025,1.242,1.2374,1.2436,1.2374,,0.32%
1/2/2025,1.238,1.2516,1.2542,1.2352,,-1.09%
1/1/2025,1.2517,1.2519,1.2534,1.2511,,0.05%
12/31/2024,1.2511,1.2548,1.2571,1.2504,,-0.32%
12/30/2024,1.2551,1.2571,1.2609,1.2505,,-0.22%
12/27/2024,1.2579,1.2523,1.2594,1.2504,,0.43%
12/26/2024,1.2525,1.2552,1.2554,1.25,,-0.22%
12/25/2024,1.2553,1.2544,1.2561,1.2526,,0.09%
12/24/2024,1.2542,1.2536,1.2577,1.2518,,0.07%
12/23/2024,1.2533,1.2568,1.259,1.2509,,-0.29%
12/20/2024,1.2569,1.2502,1.2615,1.2474,,0.56%
12/19/2024,1.2499,1.2577,1.2668,1.2494,,-0.59%
12/18/2024,1.2573,1.271,1.2724,1.2561,,-1.08%
12/17/2024,1.271,1.2685,1.273,1.2665,,0.23%
12/16/2024,1.2681,1.2614,1.27,1.2612,,0.50%
12/13/2024,1.2618,1.2677,1.2683,1.2607,,-0.41%
12/12/2024,1.267,1.2752,1.279,1.2665,,-0.63%
12/11/2024,1.275,1.2772,1.2783,1.2712,,-0.14%
12/10/2024,1.2768,1.275,1.2779,1.2723,,0.15%
12/9/2024,1.2749,1.2735,1.28,1.2716,,0.05%
12/6/2024,1.2742,1.276,1.2813,1.272,,-0.13%
12/5/2024,1.2758,1.2704,1.2772,1.2692,,0.44%
12/4/2024,1.2702,1.2674,1.2723,1.2628,,0.25%
12/3/2024,1.267,1.2656,1.2701,1.2635,,0.12%
12/2/2024,1.2655,1.2746,1.2746,1.2616,,-0.64%
11/29/2024,1.2737,1.2685,1.2751,1.2671,,0.39%
11/28/2024,1.2687,1.268,1.2693,1.2644,,0.07%
11/27/2024,1.2678,1.2572,1.2696,1.2565,,0.88%
11/26/2024,1.2568,1.2571,1.2618,1.2506,,0.01%
11/25/2024,1.2567,1.2541,1.2615,1.254,,0.29%
11/22/2024,1.2531,1.2592,1.2596,1.2486,,-0.44%
11/21/2024,1.2586,1.2651,1.2661,1.2575,,-0.51%
11/20/2024,1.265,1.2681,1.2716,1.263,,-0.25%
11/19/2024,1.2682,1.2677,1.2691,1.2612,,0.05%
11/18/2024,1.2676,1.2615,1.2688,1.2609,,0.47%
11/15/2024,1.2617,1.2666,1.2699,1.2596,,-0.38%
11/14/2024,1.2665,1.2707,1.2722,1.2629,,-0.30%
11/13/2024,1.2703,1.2748,1.277,1.2685,,-0.35%
11/12/2024,1.2747,1.2871,1.2876,1.2718,,-0.95%
11/11/2024,1.2869,1.2917,1.2928,1.2855,,-0.40%
11/8/2024,1.2921,1.299,1.2991,1.2883,,-0.50%
11/7/2024,1.2986,1.2882,1.3011,1.2874,,0.84%
11/6/2024,1.2878,1.3043,1.3049,1.2834,,-1.25%
11/5/2024,1.3041,1.2958,1.3043,1.2947,,0.65%
11/4/2024,1.2957,1.2972,1.3001,1.2933,,0.24%
11/1/2024,1.2926,1.2902,1.2982,1.2883,,0.22%
10/31/2024,1.2898,1.2963,1.3001,1.2843,,-0.49%
10/30/2024,1.2962,1.3016,1.3045,1.2936,,-0.41%
10/29/2024,1.3015,1.2973,1.3019,1.2957,,0.34%
10/28/2024,1.2971,1.2963,1.3003,1.2939,,0.09%
10/25/2024,1.2959,1.2977,1.3,1.2955,,-0.10%
10/24/2024,1.2972,1.2921,1.2989,1.2908,,0.40%
10/23/2024,1.292,1.2984,1.2996,1.2906,,-0.49%
10/22/2024,1.2983,1.2984,1.3016,1.2944,,-0.01%
10/21/2024,1.2984,1.3043,1.306,1.2976,,-0.49%
10/18/2024,1.3048,1.3011,1.3072,1.3005,,0.29%
10/17/2024,1.301,1.299,1.3024,1.2973,,0.15%
10/16/2024,1.299,1.3074,1.3079,1.2976,,-0.63%
10/15/2024,1.3072,1.306,1.3104,1.3035,,0.10%
10/14/2024,1.3059,1.3064,1.3073,1.3029,,-0.05%
10/11/2024,1.3066,1.3059,1.3085,1.3041,,0.06%
10/10/2024,1.3058,1.3072,1.3096,1.3021,,-0.09%
10/9/2024,1.307,1.3104,1.3108,1.3054,,-0.26%
10/8/2024,1.3104,1.3083,1.3115,1.3063,,0.16%
10/7/2024,1.3083,1.3106,1.3136,1.3058,,-0.25%
10/4/2024,1.3116,1.3125,1.3176,1.3068,,-0.06%
10/3/2024,1.3124,1.3268,1.3277,1.3091,,-1.08%
10/2/2024,1.3267,1.3285,1.3307,1.3245,,-0.14%
10/1/2024,1.3285,1.3375,1.3391,1.3236,,-0.64%
9/30/2024,1.337,1.3369,1.3425,1.3349,,-0.02%
9/27/2024,1.3373,1.3415,1.3429,1.3359,,-0.31%
9/26/2024,1.3415,1.3324,1.3436,1.3311,,0.69%
9/25/2024,1.3323,1.3413,1.3431,1.3311,,-0.66%
9/24/2024,1.3412,1.3346,1.3418,1.3331,,0.49%
9/23/2024,1.3346,1.332,1.3361,1.3247,,0.19%
9/20/2024,1.3321,1.3285,1.3342,1.3267,,0.28%
9/19/2024,1.3284,1.3214,1.3316,1.3152,,0.54%
9/18/2024,1.3212,1.3161,1.3299,1.3155,,0.40%
9/17/2024,1.316,1.3216,1.3231,1.3145,,-0.42%
9/16/2024,1.3216,1.3124,1.322,1.312,,0.72%
9/13/2024,1.3122,1.3125,1.3159,1.3114,,-0.01%
9/12/2024,1.3123,1.3047,1.3129,1.3031,,0.61%
9/11/2024,1.3043,1.308,1.3113,1.3001,,-0.28%
9/10/2024,1.3079,1.3074,1.3109,1.3048,,0.05%
9/9/2024,1.3072,1.3119,1.3145,1.3067,,-0.39%
9/6/2024,1.3123,1.3179,1.324,1.3109,,-0.39%
9/5/2024,1.3175,1.3146,1.3187,1.3136,,0.25%
9/4/2024,1.3142,1.3113,1.3177,1.31,,0.24%
9/3/2024,1.3111,1.315,1.3151,1.3086,,-0.29%
9/2/2024,1.3149,1.3122,1.3157,1.3119,,0.18%
8/30/2024,1.3126,1.3165,1.3201,1.3108,,-0.32%
8/29/2024,1.3168,1.3192,1.3229,1.3144,,-0.17%
8/28/2024,1.319,1.3259,1.3264,1.3167,,-0.49%
8/27/2024,1.3255,1.319,1.3268,1.3179,,0.49%
8/26/2024,1.319,1.3215,1.3226,1.3179,,-0.14%
8/23/2024,1.3209,1.3091,1.3232,1.3085,,0.92%
8/22/2024,1.3088,1.3093,1.3131,1.3075,,-0.03%
8/21/2024,1.3092,1.3034,1.3121,1.3009,,0.48%
8/20/2024,1.3029,1.2995,1.3054,1.2973,,0.32%
8/19/2024,1.2988,1.2936,1.2999,1.2932,,0.34%
8/16/2024,1.2944,1.2854,1.2947,1.2851,,0.72%
8/15/2024,1.2851,1.2827,1.2873,1.2798,,0.20%
8/14/2024,1.2825,1.2862,1.287,1.2819,,-0.25%
8/13/2024,1.2857,1.2765,1.2875,1.276,,0.73%
8/12/2024,1.2764,1.2757,1.2796,1.2746,,0.04%
8/9/2024,1.2759,1.2748,1.2775,1.2725,,0.09%
8/8/2024,1.2747,1.2691,1.2754,1.2664,,0.44%
8/7/2024,1.2691,1.2691,1.2737,1.268,,0.02%
8/6/2024,1.2689,1.2778,1.2805,1.2672,,-0.66%
8/5/2024,1.2773,1.2807,1.2819,1.2708,,-0.20%
8/2/2024,1.2798,1.2748,1.2841,1.2706,,0.46%
8/1/2024,1.2739,1.2857,1.2865,1.2726,,-0.91%
7/31/2024,1.2856,1.2836,1.2866,1.282,,0.17%
7/30/2024,1.2834,1.2862,1.2868,1.2819,,-0.19%
7/29/2024,1.2859,1.2874,1.289,1.2805,,-0.10%
7/26/2024,1.2872,1.2851,1.288,1.2849,,0.16%
7/25/2024,1.2851,1.2907,1.2917,1.2849,,-0.43%
7/24/2024,1.2906,1.2907,1.2939,1.2876,,0.01%
7/23/2024,1.2905,1.2935,1.2937,1.2887,,-0.21%
7/22/2024,1.2932,1.2912,1.2944,1.2904,,0.10%
7/19/2024,1.2919,1.2944,1.2956,1.29,,-0.17%
7/18/2024,1.2941,1.301,1.3015,1.2939,,-0.52%
7/17/2024,1.3008,1.2973,1.3046,1.2965,,0.33%
7/16/2024,1.2965,1.2967,1.2982,1.2937,,-0.01%
7/15/2024,1.2966,1.2994,1.2996,1.2959,,-0.20%
7/12/2024,1.2992,1.2911,1.2995,1.2901,,0.64%
7/11/2024,1.2909,1.2849,1.295,1.2847,,0.50%
7/10/2024,1.2845,1.2786,1.2851,1.2782,,0.49%
7/9/2024,1.2783,1.281,1.2827,1.2777,,-0.16%
7/8/2024,1.2804,1.279,1.2847,1.2788,,-0.03%
7/5/2024,1.2808,1.276,1.2819,1.2753,,0.40%
7/4/2024,1.2757,1.2742,1.2769,1.274,,0.13%
7/3/2024,1.274,1.2677,1.2779,1.2673,,0.44%
7/2/2024,1.2684,1.2647,1.2689,1.2614,,0.29%
7/1/2024,1.2647,1.2645,1.2711,1.2632,,0.04%
6/28/2024,1.2642,1.2639,1.2666,1.2619,,0.03%
6/27/2024,1.2638,1.2625,1.2672,1.2612,,0.14%
6/26/2024,1.262,1.2686,1.2695,1.2614,,-0.50%
6/25/2024,1.2683,1.2681,1.2704,1.2669,,0.03%
6/24/2024,1.2679,1.2647,1.27,1.2631,,0.27%
6/21/2024,1.2645,1.2658,1.2677,1.2622,,-0.08%
6/20/2024,1.2655,1.2719,1.2726,1.2653,,-0.49%
6/19/2024,1.2717,1.2708,1.2741,1.2698,,0.08%
6/18/2024,1.2707,1.2702,1.2722,1.2668,,0.03%
6/17/2024,1.2703,1.2686,1.2711,1.2658,,0.17%
6/14/2024,1.2682,1.2761,1.2765,1.2656,,-0.60%
6/13/2024,1.2759,1.2799,1.2809,1.2737,,-0.29%
6/12/2024,1.2796,1.2742,1.2862,1.2732,,0.44%
6/11/2024,1.274,1.2731,1.2753,1.2705,,0.08%
6/10/2024,1.273,1.2723,1.2739,1.2687,,0.07%
6/7/2024,1.2721,1.279,1.2813,1.2715,,-0.52%
6/6/2024,1.2788,1.2787,1.2811,1.2761,,0.02%
6/5/2024,1.2785,1.2765,1.2797,1.2754,,0.17%
6/4/2024,1.2763,1.2807,1.2819,1.2742,,-0.32%
6/3/2024,1.2804,1.2733,1.2809,1.2694,,0.51%
5/31/2024,1.2739,1.2732,1.2767,1.2699,,0.07%
5/30/2024,1.273,1.27,1.2748,1.268,,0.18%
5/29/2024,1.2707,1.2761,1.2778,1.2698,,-0.42%
5/28/2024,1.276,1.277,1.2802,1.2753,,-0.05%
5/27/2024,1.2767,1.2731,1.2779,1.273,,0.21%
5/24/2024,1.274,1.2692,1.2752,1.2678,,0.34%
5/23/2024,1.2697,1.2717,1.2748,1.2684,,-0.14%
5/22/2024,1.2715,1.2709,1.2763,1.2699,,0.06%
5/21/2024,1.2707,1.2706,1.2728,1.2685,,0.02%
5/20/2024,1.2704,1.2701,1.2727,1.2686,,0.04%
5/17/2024,1.2699,1.2672,1.2713,1.2644,,0.26%
5/16/2024,1.2666,1.2681,1.2702,1.2642,,-0.15%
5/15/2024,1.2685,1.2592,1.2688,1.2582,,0.77%
5/14/2024,1.2588,1.2559,1.2594,1.2508,,0.24%
5/13/2024,1.2558,1.2523,1.257,1.2516,,0.30%
5/10/2024,1.2521,1.2524,1.2542,1.2501,,-0.01%
5/9/2024,1.2522,1.2491,1.2528,1.2445,,0.21%
5/8/2024,1.2496,1.2509,1.2522,1.2466,,-0.06%
5/7/2024,1.2504,1.2561,1.2572,1.25,,-0.45%
5/6/2024,1.2561,1.2546,1.2596,1.2537,,0.14%
5/3/2024,1.2544,1.2535,1.2635,1.2521,,0.10%
5/2/2024,1.2531,1.2521,1.2546,1.2471,,0.05%
5/1/2024,1.2525,1.2494,1.2552,1.2465,,0.28%
4/30/2024,1.249,1.2561,1.2566,1.2489,,-0.57%
4/29/2024,1.2561,1.2491,1.2571,1.2479,,0.58%
4/26/2024,1.2489,1.252,1.2542,1.2448,,-0.19%
4/25/2024,1.2513,1.2464,1.2527,1.2449,,0.42%
4/24/2024,1.2461,1.245,1.2471,1.2421,,0.10%
4/23/2024,1.2448,1.235,1.246,1.2331,,0.80%
4/22/2024,1.2349,1.2373,1.2394,1.2298,,-0.18%
4/19/2024,1.2371,1.2437,1.247,1.2365,,-0.51%
4/18/2024,1.2435,1.2454,1.2486,1.2432,,-0.09%
4/17/2024,1.2446,1.2426,1.2483,1.2416,,0.18%
4/16/2024,1.2424,1.2441,1.2473,1.2405,,-0.16%
4/15/2024,1.2444,1.2452,1.25,1.2435,,-0.05%
4/12/2024,1.245,1.2554,1.256,1.2425,,-0.80%
4/11/2024,1.255,1.2535,1.258,1.251,,0.15%
4/10/2024,1.2531,1.2679,1.271,1.2519,,-1.14%
4/9/2024,1.2676,1.2651,1.2711,1.2647,,0.19%
4/8/2024,1.2652,1.2638,1.2666,1.2612,,0.13%
4/5/2024,1.2636,1.2643,1.265,1.2573,,-0.03%
4/4/2024,1.264,1.2653,1.2685,1.2634,,-0.09%
4/3/2024,1.2651,1.2578,1.2657,1.2561,,0.59%
4/2/2024,1.2577,1.2552,1.258,1.2538,,0.22%
4/1/2024,1.255,1.2631,1.2644,1.2538,,-0.58%
3/29/2024,1.2623,1.2623,1.2647,1.2609,,0.01%
3/28/2024,1.2622,1.264,1.2656,1.2584,,-0.13%
3/27/2024,1.2638,1.2628,1.2643,1.2604,,0.10%
3/26/2024,1.2625,1.2638,1.2669,1.2621,,-0.07%
3/25/2024,1.2634,1.2599,1.2654,1.2591,,0.26%
3/22/2024,1.2601,1.2658,1.2677,1.2574,,-0.43%
3/21/2024,1.2656,1.2786,1.2805,1.2649,,-1.00%
3/20/2024,1.2784,1.2721,1.2789,1.2683,,0.50%
3/19/2024,1.272,1.273,1.2734,1.2666,,-0.06%
3/18/2024,1.2727,1.2733,1.2748,1.2718,,-0.09%
3/15/2024,1.2739,1.2753,1.276,1.2724,,-0.09%
3/14/2024,1.2751,1.2797,1.2824,1.2729,,-0.35%
3/13/2024,1.2796,1.2795,1.2813,1.2773,,0.04%
3/12/2024,1.2791,1.2814,1.2837,1.2745,,-0.16%
3/11/2024,1.2812,1.2864,1.2867,1.2794,,-0.35%
3/8/2024,1.2857,1.2812,1.2895,1.28,,0.40%
3/7/2024,1.2806,1.2742,1.2812,1.2722,,0.60%
3/6/2024,1.2729,1.2706,1.2763,1.2689,,0.20%
3/5/2024,1.2703,1.2692,1.2736,1.267,,0.10%
3/4/2024,1.269,1.2656,1.2708,1.265,,0.32%
3/1/2024,1.265,1.2625,1.2665,1.2599,,0.21%
2/29/2024,1.2623,1.2662,1.2683,1.2611,,-0.30%
2/28/2024,1.2661,1.2684,1.2689,1.262,,-0.17%
2/27/2024,1.2683,1.2685,1.2698,1.2659,,0.01%
2/26/2024,1.2682,1.2666,1.2701,1.2656,,0.02%
2/23/2024,1.2679,1.266,1.2702,1.2647,,0.16%
2/22/2024,1.2659,1.2638,1.2711,1.2611,,0.20%
2/21/2024,1.2634,1.2622,1.2643,1.2601,,0.13%
2/20/2024,1.2618,1.2591,1.267,1.2578,,0.20%
2/19/2024,1.2593,1.2603,1.2631,1.2582,,-0.04%
2/16/2024,1.2598,1.26,1.2626,1.255,,-0.02%
2/15/2024,1.26,1.2565,1.2603,1.2541,,0.28%
2/14/2024,1.2565,1.259,1.2613,1.2534,,-0.19%
2/13/2024,1.2589,1.263,1.2685,1.2572,,-0.29%
2/12/2024,1.2626,1.2625,1.2656,1.2605,,0.06%
2/9/2024,1.2619,1.2622,1.2644,1.2598,,0.02%
2/8/2024,1.2616,1.2626,1.264,1.2571,,-0.07%
2/7/2024,1.2625,1.2598,1.2643,1.2591,,0.22%
2/6/2024,1.2597,1.2536,1.2605,1.2529,,0.52%
2/5/2024,1.2532,1.2633,1.2643,1.2517,,-0.78%
2/2/2024,1.263,1.2744,1.2774,1.2613,,-0.88%
2/1/2024,1.2742,1.2687,1.2757,1.2624,,0.45%
1/31/2024,1.2685,1.2699,1.2752,1.2657,,-0.09%
1/30/2024,1.2697,1.271,1.2723,1.2639,,-0.08%
1/29/2024,1.2707,1.2698,1.272,1.2661,,0.04%
1/26/2024,1.2702,1.271,1.276,1.2674,,-0.05%
1/25/2024,1.2708,1.2721,1.2744,1.2681,,-0.12%
1/24/2024,1.2723,1.2688,1.2776,1.2677,,0.28%
1/23/2024,1.2687,1.271,1.2748,1.2648,,-0.15%
1/22/2024,1.2706,1.2692,1.2734,1.2686,,0.05%
1/19/2024,1.27,1.2706,1.2716,1.266,,-0.04%
1/18/2024,1.2705,1.2677,1.271,1.2647,,0.26%
1/17/2024,1.2672,1.2633,1.2698,1.2595,,0.28%
1/16/2024,1.2636,1.2733,1.2738,1.2618,,-0.70%
1/15/2024,1.2725,1.2749,1.2767,1.2712,,-0.20%
1/12/2024,1.2751,1.2759,1.2787,1.2718,,-0.07%
1/11/2024,1.276,1.2742,1.2776,1.2689,,0.16%
1/10/2024,1.2739,1.2709,1.2746,1.2685,,0.27%
1/9/2024,1.2705,1.2748,1.2766,1.2689,,-0.33%
1/8/2024,1.2747,1.2721,1.2769,1.2672,,0.24%
1/5/2024,1.2716,1.2682,1.2772,1.261,,0.29%
1/4/2024,1.2679,1.2664,1.2731,1.2656,,0.13%
1/3/2024,1.2662,1.2619,1.2678,1.2614,,0.38%
1/2/2024,1.2614,1.273,1.2761,1.261,,-0.86%
1/1/2024,1.2723,1.2731,1.2752,1.2713,,-0.05%
12/29/2023,1.2729,1.2731,1.2774,1.2699,,-0.01%
12/28/2023,1.273,1.2797,1.2829,1.2711,,-0.50%
12/27/2023,1.2794,1.2719,1.2804,1.2698,,0.53%
12/26/2023,1.2726,1.2693,1.2732,1.2683,,0.29%
12/25/2023,1.2689,1.2709,1.2727,1.2683,,-0.09%
12/22/2023,1.27,1.2687,1.2746,1.2673,,0.09%
12/21/2023,1.2688,1.2639,1.2697,1.2611,,0.40%
12/20/2023,1.2637,1.2731,1.2737,1.2624,,-0.73%
12/19/2023,1.273,1.2645,1.2763,1.2639,,0.70%
12/18/2023,1.2642,1.2679,1.2706,1.2628,,-0.26%
12/15/2023,1.2675,1.2765,1.2792,1.2668,,-0.71%
12/14/2023,1.2766,1.2618,1.2796,1.2611,,1.17%
12/13/2023,1.2618,1.2563,1.2636,1.2499,,0.45%
12/12/2023,1.2561,1.2556,1.2616,1.2513,,0.06%
12/11/2023,1.2553,1.2544,1.2592,1.2531,,0.06%
12/8/2023,1.2546,1.2594,1.2603,1.2502,,-0.35%
12/7/2023,1.259,1.256,1.2614,1.2543,,0.25%
12/6/2023,1.2559,1.2601,1.2615,1.255,,-0.27%
12/5/2023,1.2593,1.2629,1.2653,1.2576,,-0.31%
12/4/2023,1.2632,1.2714,1.2727,1.2603,,-0.54%
12/1/2023,1.27,1.2623,1.2718,1.2613,,0.62%
11/30/2023,1.2622,1.2697,1.2712,1.2602,,-0.57%
11/29/2023,1.2694,1.2698,1.2735,1.2664,,0.01%
11/28/2023,1.2693,1.2628,1.2716,1.2606,,0.54%
11/27/2023,1.2625,1.2596,1.2646,1.259,,0.17%
11/24/2023,1.2603,1.2532,1.2617,1.2523,,0.56%
11/23/2023,1.2533,1.2491,1.2564,1.2488,,0.33%
11/22/2023,1.2492,1.254,1.2551,1.2448,,-0.36%
11/21/2023,1.2537,1.2507,1.2561,1.2499,,0.26%
11/20/2023,1.2504,1.2456,1.2519,1.2445,,0.35%
11/17/2023,1.2461,1.2415,1.2466,1.2373,,0.44%
11/16/2023,1.2406,1.2416,1.2457,1.2375,,-0.10%
11/15/2023,1.2418,1.25,1.2502,1.2403,,-0.63%
11/14/2023,1.2497,1.2279,1.2507,1.2264,,1.78%
11/13/2023,1.2278,1.2219,1.2282,1.2212,,0.46%
11/10/2023,1.2222,1.2224,1.2239,1.2186,,0.01%
11/9/2023,1.2221,1.2285,1.231,1.2212,,-0.50%
11/8/2023,1.2282,1.23,1.2306,1.224,,-0.14%
11/7/2023,1.2299,1.2344,1.2353,1.2261,,-0.34%
11/6/2023,1.2341,1.2371,1.243,1.2337,,-0.28%
11/3/2023,1.2376,1.2199,1.2391,1.2183,,1.43%
11/2/2023,1.2201,1.2152,1.2227,1.2137,,0.42%
11/1/2023,1.215,1.2155,1.2166,1.2095,,-0.02%
10/31/2023,1.2152,1.2171,1.2202,1.2119,,-0.13%
10/30/2023,1.2168,1.2117,1.2176,1.209,,0.38%
10/27/2023,1.2122,1.2128,1.2163,1.2104,,-0.03%
10/26/2023,1.2126,1.2113,1.214,1.2069,,0.15%
10/25/2023,1.2108,1.2166,1.2178,1.2106,,-0.42%
10/24/2023,1.2159,1.2248,1.229,1.2153,,-0.73%
10/23/2023,1.2248,1.216,1.226,1.2142,,0.72%
10/20/2023,1.216,1.2144,1.2172,1.2093,,0.14%
10/19/2023,1.2143,1.2141,1.2193,1.209,,0.02%
10/18/2023,1.214,1.2183,1.2213,1.2136,,-0.31%
10/17/2023,1.2178,1.2218,1.2219,1.2133,,-0.31%
10/16/2023,1.2216,1.2138,1.222,1.2134,,0.62%
10/13/2023,1.2141,1.2183,1.2227,1.2121,,-0.26%
10/12/2023,1.2173,1.2313,1.2333,1.2172,,-1.12%
10/11/2023,1.2311,1.2287,1.2339,1.2268,,0.21%
10/10/2023,1.2285,1.2239,1.2293,1.2211,,0.40%
10/9/2023,1.2236,1.2227,1.2245,1.2163,,-0.02%
10/6/2023,1.2238,1.2192,1.2262,1.2106,,0.39%
10/5/2023,1.219,1.2136,1.2197,1.2107,,0.51%
10/4/2023,1.2128,1.2074,1.2178,1.2037,,0.44%
10/3/2023,1.2075,1.2092,1.2103,1.2052,,-0.09%
10/2/2023,1.2086,1.2201,1.2222,1.2086,,-0.91%
9/29/2023,1.2197,1.22,1.2273,1.218,,0.00%
9/28/2023,1.2197,1.2135,1.2226,1.2119,,0.52%
9/27/2023,1.2134,1.2169,1.2169,1.211,,-0.19%
9/26/2023,1.2157,1.2209,1.2217,1.2152,,-0.44%
9/25/2023,1.2211,1.2246,1.2252,1.2194,,-0.22%
9/22/2023,1.2238,1.2301,1.2301,1.223,,-0.46%
9/21/2023,1.2294,1.2349,1.2356,1.2237,,-0.41%
9/20/2023,1.2344,1.2392,1.2422,1.2332,,-0.37%
9/19/2023,1.239,1.2385,1.2426,1.237,,0.06%
9/18/2023,1.2382,1.2385,1.2412,1.237,,-0.06%
9/15/2023,1.2389,1.241,1.2447,1.2378,,-0.16%
9/14/2023,1.2409,1.2486,1.2508,1.2396,,-0.63%
9/13/2023,1.2488,1.2486,1.2513,1.2434,,0.03%
9/12/2023,1.2484,1.2509,1.2532,1.2458,,-0.20%
9/11/2023,1.2509,1.2483,1.2549,1.2471,,0.36%
9/8/2023,1.2464,1.2475,1.2516,1.2451,,-0.07%
9/7/2023,1.2473,1.2507,1.2511,1.2445,,-0.26%
9/6/2023,1.2505,1.2565,1.2589,1.2482,,-0.46%
9/5/2023,1.2563,1.2621,1.2633,1.2527,,-0.46%
9/4/2023,1.2621,1.2588,1.2643,1.2584,,0.26%
9/1/2023,1.2588,1.2674,1.2714,1.2577,,-0.67%
